gvkey,month_year,asset_return_monthly,asset_value,asset_volatility_monthly,asset_volatility,msgarch_prob_0,msgarch_vol_0,msgarch_vol_1,msgarch_cond_vol
221616,2017-10,-0.003905807985623615,173510128013.59824,0.023942772134760832,0.08294019562290021,0.9869460485463103,0.06527671172489342,0.37734904633045446,0.07787302339897967
221616,2017-11,-0.017386187912349978,170519521281.45337,0.024108142808380736,0.08351305644048335,0.9762984192206855,0.06475339840571348,0.37734209972344446,0.08642002213004676
221616,2017-12,-0.00601750073754617,169496501035.90585,0.024050003245580293,0.08331165508708292,0.9863193384768344,0.06475524979483595,0.37741434359567094,0.07800366133416044
221616,2018-01,-0.00065131552037167,169386141277.54553,0.01863067759380573,0.0645385603438132,0.9879729356741139,0.06438879781245056,0.3773501446040714,0.0762143387006828
221616,2018-02,-0.024600269086471137,165270032887.386,0.019591499387413384,0.06786694467090904,0.9594207770369015,0.06401273235063597,0.3773335823432854,0.09853449493383871
221616,2018-03,-0.0002893795707471421,165222214035.4448,0.02000474472414997,0.06929846850934639,0.988315726844834,0.06454178760163341,0.3774774262408787,0.07603849461801707
221616,2018-04,0.035242631525862135,171148902268.55798,0.02030643495300614,0.07034355411839832,0.9620170934961028,0.06412771336108201,0.3773341216268737,0.09676884727703229
221616,2018-05,-0.03612612145415139,165076306336.89664,0.01954538924656732,0.06770721445752995,0.8850422403595268,0.0645867630297554,0.3774697828589212,0.14167387238685505
221616,2018-06,0.0014010043565652285,165307741043.90146,0.01910961715502183,0.06619765565137527,0.9891898231277332,0.06574633570914577,0.3776150855205958,0.07627129211170525
221616,2018-07,0.02501920852705106,169495782165.09665,0.019178906304406867,0.06643768030567149,0.9809152039796818,0.06505205595793612,0.3773326407819423,0.08287520306056556
221616,2018-08,-0.006826757244288407,168342616276.68353,0.019063184247120477,0.06603680734011864,0.9858769192583156,0.06483806152363798,0.377387903781322,0.07846039340646165
221616,2018-09,-0.0007261751446305118,168220414428.30386,0.018834092963811225,0.06524321185559308,0.987948360368522,0.06447156065392518,0.37735310051612236,0.07630587196839454
221616,2018-10,0.017044626462889748,171112243619.16827,0.019406436483777795,0.0672258679675229,0.986432182434979,0.06407808788933382,0.3773337690394733,0.0773439605054766
221616,2018-11,0.02713846979263603,175819553764.61295,0.019262151778148003,0.06672605108571106,0.9784860870634113,0.06385361819325744,0.3773478453180918,0.08398191659963884
221616,2018-12,-0.018283909256699912,172634095058.4209,0.01892809104247208,0.06556883075170199,0.9749002745263546,0.0639901159285486,0.3774022112041598,0.08698835025878887
221616,2019-01,0.10708134206806492,192146026801.0942,0.03947973463479965,0.1367618125136194,4.339457425353551e-05,0.06420466519255698,0.37742187612133243,0.37741392398665846
221616,2019-02,0.0072429386728725615,193542780885.3808,0.038839777676991434,0.13454493658245734,0.9980567453087659,0.0728529651075724,0.3790091564432738,0.07467519755129169
221616,2019-03,0.007602285438231071,195019755427.76834,0.038994015924721855,0.1350792335455363,0.9873538242532435,0.07065667016728959,0.37734395594753545,0.0820359690422952
221616,2019-04,0.0029247258555055544,195590969664.1439,0.03877239842744588,0.1343115280152798,0.987715243830683,0.06890936578607951,0.37732746856883675,0.08024475803400344
221616,2019-05,0.004900367956279567,196551789647.424,0.03834054989761032,0.13281556082558157,0.9880568623876984,0.06752932164801893,0.37732799026870395,0.07877923050762567
221616,2019-06,0.0028258282558493515,197107996751.0987,0.03808177762878654,0.13191914739119626,0.9881262622955401,0.06643482479844885,0.3773268300691779,0.07779273720811668
221616,2019-07,-0.007461223303228913,195642802839.22067,0.038108847693038655,0.1320129208444939,0.9853790627416543,0.06558196258744672,0.3773280758696775,0.07949708668254328
221616,2019-08,0.007642258934120906,197143683551.83817,0.03803669390282974,0.13176297278329288,0.9884635842801575,0.06506650271818387,0.3773551772112457,0.07633844910123555
221616,2019-09,0.005144495316006039,198160501573.64905,0.03782140313542029,0.13101718368818555,0.9885819838736496,0.0645069012097626,0.3773276058469539,0.07575804376520047
221616,2019-10,0.008730235712591176,199898063086.13144,0.03756278328446965,0.13012129824480076,0.9885167757906178,0.06406712259990421,0.37732677108798846,0.07544794164467561
221616,2019-11,-0.01295827980131452,197324438936.67627,0.03754719464912259,0.13006729762791722,0.9815377501970318,0.06373285269356418,0.3773282050719038,0.08133558271276517
221616,2019-12,-0.01626371779257451,194141166040.83932,0.013237386699182313,0.045855652644840476,0.9778498006238532,0.06379290863548555,0.3773838807847752,0.08446297660317328
221616,2020-01,0.281305005464016,257209405346.3449,0.08249832270829263,0.2857825729399522,1.0011876281844944e-16,0.06396550562157534,0.37740646616582235,0.37740646616582224
221616,2020-02,0.003211606144072703,258036788556.20438,0.08273606722481519,0.2866061441036281,0.9970262210196793,0.11473864328647389,0.3895844769981043,0.11652104987504248
221616,2020-03,-0.06734104015091927,241232482433.62393,0.08388008459986823,0.29056913654029504,0.785568060912089,0.105241819359406,0.3774522817964766,0.1981186341407781
221616,2020-04,0.033755796914097934,249514473323.7537,0.08412298639224837,0.2914105730315989,0.9778509774475118,0.10048950738361216,0.3782021481340255,0.11420422008331355
221616,2020-05,0.018465677382041513,254164730023.5066,0.08424081016526665,0.29181872655401314,0.9818940561873266,0.0937828294387984,0.377464435860223,0.10590418958545855
