gvkey,month_year,asset_return_monthly,asset_value,asset_volatility,garch_volatility,garch_omega,garch_alpha,garch_beta
221244,2011-03,-0.02849358480788134,15234429311.007605,0.044021674100913996,0.042542527381556186,0.35679935767137444,0.0,0.9939884931058159
221244,2011-04,0.07612014428463415,16439354041.009644,0.04332817466661206,0.0428330076695259,0.35679935767137444,0.0,0.9939884931058159
221244,2011-05,0.02653090836910294,16881342285.944057,0.04055208545385089,0.043119802541232585,0.35679935767137444,0.0,0.9939884931058159
221244,2011-06,0.028236698583096607,17364809293.45736,0.04062493258024783,0.04340299537781478,0.35679935767137444,0.0,0.9939884931058159
221244,2011-07,-0.03582626118184259,16753705249.226791,0.04215287205693127,0.043682666431545336,0.35679935767137444,0.0,0.9939884931058159
221244,2011-08,-0.04183167881908897,16067325919.777946,0.047110560874351046,0.0439588929920395,0.35679935767137444,0.0,0.9939884931058159
221244,2011-09,-0.035810501107782694,15502127348.381319,0.05237579983244231,0.04423174954117066,0.35679935767137444,0.0,0.9939884931058159
221244,2011-10,0.07000234303001054,16626197363.617445,0.054202053471606296,0.04450130789762099,0.35679935767137444,0.0,0.9939884931058159
221244,2011-11,0.013979606957292936,16860257288.998814,0.05551408334122143,0.04476763735190573,0.35679935767137444,0.0,0.9939884931058159
221244,2011-12,-0.024985180885458654,16444219740.278746,0.05591130634264252,0.04503080479263013,0.35679935767137444,0.0,0.9939884931058159
221244,2012-01,0.07741863049042279,17767885855.009125,0.05671911128288053,0.04529087482466806,0.35679935767137444,0.0,0.9939884931058159
221244,2012-02,0.04543130663844201,18593721482.32245,0.05684342153744699,0.04554790987988759,0.35679935767137444,0.0,0.9939884931058159
221244,2012-03,-0.004355024782732876,18512921435.27343,0.0573949950948441,0.04580197032099271,0.35679935767137444,0.0,0.9939884931058159
221244,2012-04,0.04959506179132646,19454219862.22324,0.06018952506315014,0.04605311453899923,0.35679935767137444,0.0,0.9939884931058159
221244,2012-05,-0.03034692917264741,18872712143.66584,0.06001275297465497,0.04630139904481764,0.35679935767137444,0.0,0.9939884931058159
221244,2012-06,-0.04206550437701266,18095287992.615017,0.06045780253345652,0.04654687855537448,0.35679935767137444,0.0,0.9939884931058159
221244,2012-07,0.05288902625022772,19078090811.63039,0.05978619782387409,0.046789606074667006,0.35679935767137444,0.0,0.9939884931058159
221244,2012-08,0.012591473143395085,19319830817.221725,0.05596891127526132,0.04702963297011244,0.35679935767137444,0.0,0.9939884931058159
221244,2012-09,0.01793630947185597,19669483648.512524,0.05081188164015353,0.047267009044522815,0.35679935767137444,0.0,0.9939884931058159
221244,2012-10,0.020186064638342306,20070567651.357735,0.04897220588881786,0.04750178260400984,0.35679935767137444,0.0,0.9939884931058159
221244,2012-11,0.01970193567704032,20469917751.44914,0.04659365312501745,0.04773400052209847,0.35679935767137444,0.0,0.9939884931058159
221244,2012-12,-0.002848796872730837,20411686098.231815,0.04484837368073815,0.047963708300306246,0.35679935767137444,0.0,0.9939884931058159
221244,2013-01,-0.0003887730279983721,20403752127.577682,0.044023618808247546,0.04819095012542503,0.35679935767137444,0.0,0.9939884931058159
221244,2013-02,0.013692135524643956,20685044418.421524,0.044960290299230266,0.048415768923722693,0.35679935767137444,0.0,0.9939884931058159
221244,2013-03,0.10689622897012342,23018705689.949913,0.04581744718779382,0.048638206412266134,0.35679935767137444,0.0,0.9939884931058159
221244,2013-04,-0.014973563260701475,22676601296.850994,0.04324988988238706,0.048858303147551255,0.35679935767137444,0.0,0.9939884931058159
221244,2013-05,0.04335892151515801,23681461681.11347,0.0433144204178465,0.04907609857161144,0.35679935767137444,0.0,0.9939884931058159
221244,2013-06,-0.008488692009432815,23481287855.55329,0.044767303887931716,0.0492916310557636,0.35679935767137444,0.0,0.9939884931058159
221244,2013-07,0.005816159843830295,23618256709.32202,0.04482163257656781,0.04950493794213881,0.35679935767137444,0.0,0.9939884931058159
221244,2013-08,-0.034285959451315066,22822206765.512894,0.04523465472937774,0.0497160555831338,0.35679935767137444,0.0,0.9939884931058159
221244,2013-09,0.0016458116443206097,22859798745.330288,0.04582796359224592,0.049925019378910154,0.35679935767137444,0.0,0.9939884931058159
221244,2013-10,0.03507728789825602,23675887908.76158,0.04570094955316607,0.05013186381305844,0.35679935767137444,0.0,0.9939884931058159
221244,2013-11,0.04703669173235208,24816129731.761482,0.045675120839829865,0.0503366224865367,0.35679935767137444,0.0,0.9939884931058159
221244,2013-12,0.02587737909894003,25466687186.741295,0.04578489345169174,0.05053932814998477,0.35679935767137444,0.0,0.9939884931058159
221244,2014-01,-0.05504238015472611,24102819686.954685,0.04789469351156458,0.05074001273450913,0.35679935767137444,0.0,0.9939884931058159
221244,2014-02,0.013058150701994339,24419621862.422894,0.04741467907743915,0.05093870738102629,0.35679935767137444,0.0,0.9939884931058159
221244,2014-03,-0.05159245444182005,23191701700.668053,0.047378352109826924,0.05113544246824703,0.35679935767137444,0.0,0.9939884931058159
221244,2014-04,-0.014709547955948263,22853058998.863792,0.04638093245495564,0.05133024763937805,0.35679935767137444,0.0,0.9939884931058159
221244,2014-05,0.016468514857425894,23232531034.544876,0.043132402423192814,0.05152315182761266,0.35679935767137444,0.0,0.9939884931058159
221244,2014-06,-0.04366318460004829,22239952012.59536,0.040286973828081635,0.05171418328047741,0.35679935767137444,0.0,0.9939884931058159
221244,2014-07,-0.14721604251428008,19195469145.08418,0.05009966345059167,0.05190336958309726,0.35679935767137444,0.0,0.9939884931058159
221244,2014-08,-0.026104124453465195,18700871830.118916,0.05065841959207513,0.05209073768043786,0.35679935767137444,0.0,0.9939884931058159
