gvkey,month_year,asset_return_monthly,asset_value,asset_volatility_monthly,asset_volatility,regime_0_prob,regime_1_prob,sigma2_0,sigma2_1
214881,2021-02,0.041155111360137345,848633794564.8468,0.03696325100953956,0.1280444575228882,0.9316327825220858,0.0683672174779137,0.0004944402794963378,0.005180249201359358
214881,2021-03,0.04507938081994484,887765060696.3475,0.03078664353402886,0.10664806159089966,0.9084710224681107,0.09152897753188878,0.0004944402794963378,0.005180249201359358
214881,2021-04,0.008882460739739435,895685724409.2794,0.02820592888979306,0.09770820382359278,0.9788479570563431,0.021152042943656427,0.0004944402794963378,0.005180249201359358
214881,2021-05,0.004223926475826608,899477036529.5461,0.026225735868384475,0.0908486139798468,0.9780345501911694,0.02196544980883019,0.0004944402794963378,0.005180249201359358
214881,2021-06,0.028253184470057778,925252532522.3339,0.024455708012850356,0.08471705762665224,0.9628548302679185,0.03714516973208105,0.0004944402794963378,0.005180249201359358
214881,2021-07,0.024425912467561508,948130945473.0149,0.02482712942672443,0.08600369914635017,0.9681583811407252,0.03184161885927429,0.0004944402794963378,0.005180249201359358
214881,2021-08,0.0022613040689520823,950277383798.1213,0.02461795504970187,0.08527909784906089,0.9800081772320222,0.019991822767977393,0.0004944402794963378,0.005180249201359358
214881,2021-09,0.04854733622756529,997548990806.8555,0.025372155877418007,0.08789172615449059,0.8833596816423621,0.11664031835763727,0.0004944402794963378,0.005180249201359358
214881,2021-10,-0.03327289385667997,964903761444.0021,0.027101600010911064,0.0938826963706144,0.9321294174305444,0.06787058256945509,0.0004944402794963378,0.005180249201359358
214881,2021-11,0.003965881474193055,968738053544.3492,0.02590550052234754,0.08973928620041606,0.9787683060414856,0.021231693958513966,0.0004944402794963378,0.005180249201359358
214881,2021-12,0.009255950932770334,977746270930.677,0.02512930767000165,0.08705047528694627,0.9772837342909982,0.02271626570900111,0.0004944402794963378,0.005180249201359358
214881,2022-01,0.020791922320098244,998288309652.8187,0.02771097574244456,0.09599363582644534,0.9718176482849756,0.028182351715023802,0.0004944402794963378,0.005180249201359358
214881,2022-02,-0.02181871425712771,976742844186.6293,0.02818378085323668,0.0976314807743857,0.9631961782135239,0.036803821786475475,0.0004944402794963378,0.005180249201359358
214881,2022-03,-0.03793080744611983,940388041620.5292,0.0318429359927951,0.11030716600336964,0.8994019224512548,0.10059807754874459,0.0004944402794963378,0.005180249201359358
214881,2022-04,0.003282596862681002,943480028552.4966,0.03253241631449699,0.11269559589938286,0.9794632401358558,0.0205367598641436,0.0004944402794963378,0.005180249201359358
214881,2022-05,-0.006013888626059842,937823071942.8943,0.033328726186909734,0.11545409421455798,0.9791354962935128,0.02086450370648664,0.0004944402794963378,0.005180249201359358
214881,2022-06,-0.04513695836333551,896433712680.4082,0.034436834682032555,0.11929269464226082,0.8351897360272833,0.16481026397271614,0.0004944402794963378,0.005180249201359358
214881,2022-07,0.03981940039206843,932849379061.0096,0.03509723171299482,0.12158037706384939,0.941599351693962,0.05840064830603741,0.0004944402794963378,0.005180249201359358
214881,2022-08,-0.006481787208589981,926822401781.6078,0.03521729598563964,0.12199629190463865,0.976753574399227,0.023246425600772395,0.0004944402794963378,0.005180249201359358
214881,2022-09,-0.022348550219094765,906339004450.2759,0.035371623276664176,0.12253089732273656,0.959945186419294,0.04005481358070563,0.0004944402794963378,0.005180249201359358
214881,2022-10,0.03436286311772355,938024695299.7615,0.0339727514547812,0.11768506318518104,0.9507875620893458,0.04921243791065381,0.0004944402794963378,0.005180249201359358
214881,2022-11,0.012937221827556229,950238967879.6638,0.03333563125454988,0.11547801407052284,0.9767347425014858,0.023265257498513655,0.0004944402794963378,0.005180249201359358
214881,2022-12,0.0047873465059135685,954798997594.3318,0.033126536875531944,0.11475368989445058,0.9779887642380464,0.02201123576195318,0.0004944402794963378,0.005180249201359358
214881,2023-01,0.02490652980940695,978878349072.976,0.03053516144766203,0.10577690208933813,0.9664800541692564,0.03351994583074311,0.0004944402794963378,0.005180249201359358
214881,2023-02,0.03665532113963868,1015425175165.4746,0.0300901923543595,0.10423548393454245,0.9981364066044549,0.0018635933955446142,0.0004944402794963378,0.005180249201359358
214881,2023-03,-0.0852010824966259,932492970411.86,0.032235753970823275,0.11166792739551219,0.03037381442462451,0.9696261855753748,0.0004944402794963378,0.005180249201359358
214881,2023-04,0.011669375445108345,943438319471.2865,0.03184439803336003,0.11031223066045202,0.9992512510119669,0.0007487489880326105,0.0004944402794963378,0.005180249201359358
214881,2023-05,-0.029109597329058743,916371079416.6508,0.030880462273513293,0.1069730592378779,0.9427345591058809,0.05726544089411875,0.0004944402794963378,0.005180249201359358
214881,2023-06,0.03894872298918449,952766744164.8317,0.03036354864927124,0.10518241791725429,0.9373552755159436,0.06264472448405617,0.0004944402794963378,0.005180249201359358
214881,2023-07,0.00465869288808315,957215747042.3617,0.02884557452103266,0.0999240012878857,0.9786326401647247,0.021367359835275112,0.0004944402794963378,0.005180249201359358
214881,2023-08,0.0033197647892240947,960398758676.7701,0.028535508651138315,0.0988499016071856,0.9777070095316917,0.022292990468308366,0.0004944402794963378,0.005180249201359358
214881,2023-09,-0.0021834594299887304,958304054633.4436,0.02732076431308134,0.09464190378374299,0.9770716367565143,0.022928363243485746,0.0004944402794963378,0.005180249201359358
214881,2023-10,-0.011644859833215516,947209461104.0887,0.027220298454755633,0.0942938798416507,0.9723006991567527,0.02769930084324737,0.0004944402794963378,0.005180249201359358
214881,2023-11,-0.0010482177634674613,946217099517.6204,0.027188043250057307,0.09418214453495864,0.9776085353559657,0.022391464644034194,0.0004944402794963378,0.005180249201359358
214881,2023-12,0.028508134745744207,973580165911.385,0.02722589689292302,0.0943132734003486,0.9657512067591989,0.03424879324080099,0.0004944402794963378,0.005180249201359358
214881,2024-01,0.048114782868548076,1021568992570.1587,0.029388352438755858,0.10180423914933173,0.8831140641587889,0.1168859358412111,0.0004944402794963378,0.005180249201359358
214881,2024-02,-0.008304741563038506,1013120256939.1846,0.029523030412077208,0.1022707773342377,0.9775531235247802,0.022446876475219844,0.0004944402794963378,0.005180249201359358
214881,2024-03,-0.025888879493035793,987228311544.9409,0.02402804301510325,0.08323558261721861,0.9521167956306203,0.04788320436937973,0.0004944402794963378,0.005180249201359358
214881,2024-04,0.032910308435309295,1020258841035.8171,0.023879971895414166,0.0827226492123484,0.9546339074320511,0.04536609256794869,0.0004944402794963378,0.005180249201359358
