gvkey,date,asset_value,asset_volatility
16348,2013-10-31,574360625004.2871,0.06807089284222405
16348,2013-11-29,573280142774.3553,0.06800282944726817
16348,2013-12-31,244058169097.94977,0.12501332964853268
16348,2014-01-31,355467571818.50586,0.0958561245463331
16348,2014-02-28,384634861143.3283,0.0863310704566365
16348,2014-03-31,609906023185.979,0.035125204954606075
16348,2014-04-30,609885501740.5743,0.03555079342657251
16348,2014-05-30,609826320965.4554,0.03607646189999581
16348,2014-06-30,606557672561.779,0.03600078828047732
16348,2014-07-31,606126254769.1677,0.03638220839902514
16348,2014-08-29,606689165662.0103,0.036309634960243115
16348,2014-09-30,608996459659.1863,0.036351743946258924
16348,2014-10-31,607848350514.5391,0.03703977056129881
16348,2014-11-28,610108151102.4426,0.037266249468090325
16348,2014-12-31,610413848064.0356,0.019660655785192344
16348,2015-01-30,637492879371.5741,0.04545188661965062
16348,2015-02-27,643972382306.9636,0.04574378245223
16348,2015-03-31,646988485400.0934,0.0456917979173582
16348,2015-04-30,644501304762.5026,0.04570135573765456
16348,2015-05-29,648900042772.277,0.045512127696015675
16348,2015-06-30,648378977568.9033,0.04606192964132512
16348,2015-07-31,652476645908.5729,0.04673377070155287
16348,2015-08-31,648357310670.4382,0.04770212481838196
16348,2015-09-30,646702688663.76,0.048172649816688264
16348,2015-10-30,646940931939.4885,0.04757983439451829
16348,2015-11-30,648284986553.4297,0.047391118246137544
16348,2015-12-31,646251561941.8901,0.02442501582486768
16348,2016-01-29,677932406372.2994,0.07225489782316089
16348,2016-02-29,671722924341.2264,0.07377038816863822
16348,2016-03-31,673658325228.2048,0.07385407226314547
16348,2016-04-29,673276849581.8585,0.07423700931127605
16348,2016-05-31,670832595117.0255,0.07435549387494848
16348,2016-06-30,655590440588.1587,0.07703114904230747
16348,2016-07-29,662352667490.6764,0.07669198623359275
16348,2016-08-31,666310037383.3309,0.07604731096659896
16348,2016-09-30,662815227269.484,0.0756836153869725
16348,2016-10-31,665916340840.5253,0.07586060263223404
16348,2016-11-30,665558639643.006,0.07596004756291927
16348,2016-12-30,672824791493.9032,0.07614576793601852
16348,2017-01-31,719142709791.7007,0.09244444009486151
16348,2017-02-28,720711649324.1014,0.09069829040338853
16348,2017-03-31,729362402476.2188,0.09040894190962583
16348,2017-04-28,732477687861.2961,0.0900203550249475
16348,2017-05-31,729669275323.7618,0.08968195619362775
16348,2017-06-30,736127901670.7825,0.08643395389377725
16348,2017-07-31,739319714419.3619,0.08591669145109322
16348,2017-08-31,737752452897.8555,0.08564576853034418
16348,2017-09-29,741218330176.4607,0.08540394111212948
16348,2017-10-31,738970358634.3549,0.08527454936441144
16348,2017-11-30,737693389947.4396,0.084897046643033
16348,2017-12-29,736636224473.2472,0.08462427294492705
16348,2018-01-31,747651879519.5969,0.013995329279314036
16348,2018-02-28,746628922893.8772,0.013896151925483461
16348,2018-03-30,744368900151.1748,0.014048200915393595
16348,2018-04-30,747596370775.7078,0.013298274770473082
16348,2018-05-31,737406324237.0028,0.014323559400665434
16348,2018-06-29,736962080689.6948,0.01494909340772279
16348,2018-07-31,741084970857.6731,0.015462267717797674
16348,2018-08-31,732705826710.5206,0.015999631543436567
16348,2018-09-28,733919112054.4141,0.017205611654147933
16348,2018-10-31,729802152181.0815,0.017687801429013883
16348,2018-11-30,733372457172.0918,0.018460668513075543
16348,2018-12-31,731484003811.0818,0.01661931790346882
16348,2019-01-31,756147174772.7775,0.037834397987999285
16348,2019-02-28,759548412640.5222,0.03781561959700362
16348,2019-03-29,759596011624.6553,0.037750834178575374
16348,2019-04-30,762764272849.4886,0.03776064809009138
16348,2019-05-31,752984530378.6575,0.037525747306261945
16348,2019-06-28,754022695446.2124,0.03716613220097564
16348,2019-07-31,755624400310.7378,0.03690449478831951
16348,2019-08-30,756278194277.9772,0.03684490520846755
16348,2019-09-30,759898619448.1862,0.0361502846665976
16348,2019-10-31,761264060252.9854,0.03591126502922382
16348,2019-11-29,762340243807.9589,0.03543543670300389
16348,2019-12-31,763948470799.902,0.01052371823470327
16348,2020-01-31,836896851185.2012,0.1818326795657164
16348,2020-02-28,834585745977.7439,0.18213858111143366
16348,2020-03-31,796950166191.6322,0.18453078174430604
16348,2020-04-30,792438849517.2001,0.18527948596031954
16348,2020-05-29,800154628386.143,0.18498712066256995
16348,2020-06-30,808086323896.6462,0.1852807609306269
16348,2020-07-31,808247551676.2084,0.1853123755938108
16348,2020-08-31,821634814515.5155,0.18596736264879882
16348,2020-09-30,811495032137.8684,0.18575280161146998
16348,2020-10-30,800407248073.749,0.18602328920032285
16348,2020-11-30,827985756866.7249,0.1867651877447562
16348,2020-12-31,170012860210.0549,0.2512810276971883
16348,2021-01-29,970705276309.3892,0.07038327045884007
16348,2021-02-26,981010880297.5178,0.0701387507337429
16348,2021-03-31,987196119854.7021,0.06802624165479335
16348,2021-04-30,987700690867.3379,0.0675437406930533
16348,2021-05-31,990414754846.1543,0.06740907598056681
16348,2021-06-30,988113685210.8795,0.06724422739131732
16348,2021-07-30,988133712762.1946,0.06731204915181438
16348,2021-08-31,990141287985.0621,0.06693405388899225
16348,2021-09-30,991678286872.3882,0.06689764492184122
16348,2021-10-29,991847026460.3696,0.06676253842902868
16348,2021-11-30,982382621187.2725,0.06666062718416312
16348,2021-12-31,1000110516646.0293,0.00931721574756881
16348,2022-01-31,904252543810.7379,0.08557748682346122
16348,2022-02-28,894493002336.2289,0.0861029131569008
16348,2022-03-31,887393503890.2059,0.08737041515469311
16348,2022-04-29,883195841697.8462,0.08742044568697466
16348,2022-05-31,885607296544.2721,0.08752533468032847
16348,2022-06-30,876979337418.2513,0.08788697945770546
16348,2022-07-29,876759907642.1665,0.08806315644337302
16348,2022-08-31,875516031418.3226,0.08811034964601765
16348,2022-09-30,873438080457.134,0.08828770660074975
16348,2022-10-31,880277548718.6864,0.0883224142432056
16348,2022-11-30,886469727670.0558,0.08836612219002939
16348,2022-12-30,885056709717.9507,0.08839727416223793
16348,2023-01-31,901284572665.0663,0.021818741820284076
16348,2023-02-28,904198431787.166,0.02034073284708237
16348,2023-03-31,900510954696.5199,0.019363441054936512
16348,2023-04-28,900834398704.4188,0.019424300512462828
16348,2023-05-31,894925407451.748,0.019431130562612323
16348,2023-06-30,899434082097.043,0.01887806177345444
16348,2023-07-31,903634733072.2682,0.018498351241826267
16348,2023-08-31,900754664985.9425,0.018955849620178888
16348,2023-09-29,900170017326.5272,0.01870977377938965
16348,2023-10-31,900472972001.3362,0.018672950517740705
16348,2023-11-30,903862999704.8507,0.01864829108809207
16348,2023-12-29,903900227994.5667,0.018514986035744297
16348,2024-01-31,877443280398.9862,0.035492615460602624
16348,2024-02-29,878880120704.2379,0.035372194611713786
16348,2024-03-29,886891445365.9999,0.034938436431478766
16348,2024-04-30,889921415075.2546,0.035032888825336166
16348,2024-05-31,891394835048.9501,0.03537022433659122
16348,2024-06-28,888876835811.1346,0.03568249469143668
16348,2024-07-31,894060296901.6666,0.03586510592777544
16348,2024-08-30,894314891556.1025,0.03593741481905725
16348,2024-09-30,895661493694.9131,0.03610035916277745
16348,2024-10-31,895592312812.5652,0.03614707874363069
16348,2024-11-29,889976422801.9349,0.036458895342393105
16348,2024-12-31,894408475090.2115,0.015439026774885805
17436,2010-01-29,72808648265.36443,0.13518948860040148
17436,2010-02-26,72822425472.01874,0.12911811945070248
17436,2010-03-31,77120905766.93161,0.1173248215160638
17436,2010-04-30,75339057100.246,0.12442014283777483
17436,2010-05-31,74494056331.38881,0.15082252310604252
17436,2010-06-30,76376937919.44714,0.14898847221438496
17436,2010-07-30,76101394338.85205,0.14686686247834507
17436,2010-08-31,73185224284.2849,0.14598005328324823
17436,2010-09-30,77428596116.73093,0.14187054798741255
17436,2010-10-29,82962430260.39085,0.14004960296085975
17436,2010-11-30,87756889043.22092,0.14707791555656322
17436,2010-12-31,89777542170.21735,0.1446541182405514
17436,2011-01-31,85644634131.69997,0.14450889752184265
17436,2011-02-28,89392027203.30026,0.14563911753933892
17436,2011-03-31,90099255797.62907,0.15100387604280002
17436,2011-04-29,97786922466.47768,0.15261447177047588
17436,2011-05-31,93065941979.30826,0.14998506618437046
17436,2011-06-30,96106106456.45538,0.1519094273430089
17436,2011-07-29,92110724137.51753,0.15255745672606136
17436,2011-08-31,79665337128.6922,0.17246216935624845
17436,2011-09-30,76372576493.36374,0.18677124072081341
17436,2011-10-31,82898374800.21771,0.1986436699285852
17436,2011-11-30,83679080771.45868,0.20155955523933747
17436,2011-12-30,83541305840.45213,0.20392205581400114
17436,2012-01-31,90632374135.31207,0.20668898750784387
17436,2012-02-29,97171954414.82132,0.20602411926232592
17436,2012-03-30,96887225797.9927,0.2061013518207472
17436,2012-04-30,93764391307.88356,0.2101298467266624
17436,2012-05-31,88428018542.37048,0.2050033816796712
17436,2012-06-29,86884959415.68819,0.20639912960446677
17436,2012-07-31,91275311803.00813,0.20637649372176992
17436,2012-08-31,93415378429.98251,0.1890251403120695
17436,2012-09-28,96942337342.47401,0.17754535041852107
17436,2012-10-31,95362554023.36826,0.16374112993094084
17436,2012-11-30,99927393136.60028,0.15330513461114273
17436,2012-12-31,101993970198.1405,0.1431697198226225
17436,2013-01-31,103381957624.79462,0.14350283718748413
17436,2013-02-28,101104130463.674,0.14974130755833667
17436,2013-03-29,97558802704.83342,0.14659116396756572
17436,2013-04-30,99946847309.23453,0.1432961415172694
17436,2013-05-31,103905490480.37465,0.1391606111090353
17436,2013-06-28,97843531099.97458,0.1385168442352875
17436,2013-07-31,96034128072.79433,0.1407487575921818
17436,2013-08-30,95547334364.97415,0.1412403044004733
17436,2013-09-30,99928477735.35461,0.13998031672742775
17436,2013-10-31,105191360651.97464,0.1364956834254708
17436,2013-11-29,107000763679.15463,0.13378689188858978
17436,2013-12-31,105981252328.81462,0.13470614980232723
17436,2014-01-31,114105477412.96722,0.14574677403783773
17436,2014-02-28,117678359532.62877,0.14046176773255376
17436,2014-03-31,115161727911.06827,0.14421606224717895
17436,2014-04-30,117687544319.5688,0.13883490503858872
17436,2014-05-30,118642762161.3288,0.13901057580018358
17436,2014-06-30,119157110229.96883,0.13178955030982006
17436,2014-07-31,112369552681.30882,0.12977362511975135
17436,2014-08-29,112966563832.40881,0.13110060328467993
17436,2014-09-30,107767974424.36874,0.12985568495447755
17436,2014-10-31,105572810345.69756,0.14035371285137976
17436,2014-11-28,108116996328.07492,0.14441726631208673
17436,2014-12-31,105242158015.86484,0.13696910011674718
17436,2015-01-30,110393811491.05743,0.14738995778929434
17436,2015-02-27,116042455459.15756,0.14655270819460411
17436,2015-03-31,122379958447.75757,0.14668888544415123
17436,2015-04-30,119560228857.17754,0.15335138219548275
17436,2015-05-29,114710661352.85675,0.1577044744338336
17436,2015-06-30,109769245979.07716,0.1656156416111848
17436,2015-07-31,109521256731.54936,0.16999396937811637
17436,2015-08-31,103339895109.54384,0.17868961214215998
17436,2015-09-30,100125219627.0376,0.18252106238454244
17436,2015-10-30,105828972369.23947,0.18313861415099805
17436,2015-11-30,109328376202.47072,0.18214026886547335
17436,2015-12-31,102329568536.31747,0.18020338743041334
17436,2016-01-29,97904650247.54298,0.18360506347145278
17436,2016-02-29,97059646241.36324,0.18672447237843084
17436,2016-03-31,102680742259.74191,0.18473809419057904
17436,2016-04-29,108053843775.24052,0.1806270103854484
17436,2016-05-31,105555581667.76122,0.17829781953153548
17436,2016-06-30,104829983357.29173,0.18009687075100017
17436,2016-07-29,106317919100.19719,0.17511209071916656
17436,2016-08-31,108742702947.9438,0.16320791662154605
17436,2016-09-30,111691019559.28487,0.1589788021682027
17436,2016-10-31,115539445287.65276,0.151561510180673
17436,2016-11-30,116173195586.51881,0.15067982823549866
17436,2016-12-30,122896459626.60732,0.14398104206797405
17436,2017-01-31,123720330640.40541,0.13055399752460964
17436,2017-02-28,122599786633.72543,0.12567075458205915
17436,2017-03-31,127210549677.60542,0.12039548124228823
17436,2017-04-28,124032613396.36542,0.11917836508864
17436,2017-05-31,118870763136.08543,0.11565265378015999
17436,2017-06-30,116344946727.58543,0.10381620697519986
17436,2017-07-31,115885707380.58543,0.1010026645822859
17436,2017-08-31,116602120761.90543,0.10096424978079103
17436,2017-09-29,124565331038.88544,0.09698309567304438
17436,2017-10-31,127853484763.40543,0.09491806604162815
17436,2017-11-30,128202506667.12543,0.0961152782656925
17436,2017-12-29,126126744818.68542,0.09693401588607392
17436,2018-01-31,134617581195.86751,0.10933167835585021
17436,2018-02-28,127352414726.32751,0.11128915658220069
17436,2018-03-30,123733608671.96751,0.1166690821605166
17436,2018-04-30,127269751643.86751,0.11562805710118002
17436,2018-05-31,125368500747.28752,0.11769360211987255
17436,2018-06-29,123219260603.32751,0.11783057171706517
17436,2018-07-31,123448880276.82751,0.11986638951502351
17436,2018-08-31,121180237902.6475,0.11993670906712393
17436,2018-09-28,118296214803.48744,0.12192859792264053
17436,2018-10-31,110470776330.60059,0.12275130023309389
17436,2018-11-30,107109144310.50734,0.12391409033173018
17436,2018-12-31,103462783895.34596,0.11775841301689634
17436,2019-01-31,101042142583.75873,0.13359347715527217
17436,2019-02-28,103953720043.76122,0.13617363283840964
17436,2019-03-29,102612741150.52946,0.13335889893439878
17436,2019-04-30,109005352860.79047,0.13441041236976561
17436,2019-05-31,96670183997.41887,0.14004879493145916
17436,2019-06-28,101133990452.74704,0.14064503895744795
17436,2019-07-31,98020347677.8844,0.14193115804491388
17436,2019-08-30,97698880129.81834,0.14560925069666608
17436,2019-09-30,101317686189.50089,0.14708140219388038
17436,2019-10-31,105092633623.43822,0.14909748608549447
17436,2019-11-29,105083448837.00526,0.146145513358964
17436,2019-12-31,104284372373.62592,0.13201040832789449
17436,2020-01-31,99747217050.55621,0.12764287065968724
17436,2020-02-28,92408572283.36996,0.12684141234728397
17436,2020-03-31,83283396988.46829,0.1637151035877644
17436,2020-04-30,86534705234.87971,0.18049715107202732
17436,2020-05-29,88334957830.76334,0.18343866858455823
17436,2020-06-30,89469057733.32668,0.19634872563627828
17436,2020-07-31,86648946092.33972,0.19699407381146483
17436,2020-08-31,90552946614.69885,0.1963506256259075
17436,2020-09-30,91397949056.65349,0.1985580348346929
17436,2020-10-30,86887414691.02837,0.20273844774777275
17436,2020-11-30,99985847817.72237,0.21381801204459233
17436,2020-12-31,103099569357.19858,0.21392033246671077
17436,2021-01-29,101718979936.75204,0.21569424202523396
17436,2021-02-26,105301110384.3162,0.21405486023927142
17436,2021-03-31,108157625057.14886,0.18686017770733201
17436,2021-04-30,104704145844.17996,0.17365283198390297
17436,2021-05-31,104318385030.6855,0.16609592313258012
17436,2021-06-30,104116319815.5873,0.14890989145745495
17436,2021-07-30,103914254503.72514,0.14706832178130932
17436,2021-08-31,103271319418.03757,0.1458096025107712
17436,2021-09-30,103574417388.2345,0.14126376192672646
17436,2021-10-29,100295448450.88123,0.13358700937782877
17436,2021-11-30,96254142197.43005,0.12152022979711227
17436,2021-12-31,99836209104.0478,0.12225385403401738
17436,2022-01-31,103440771626.46155,0.12297011654721682
17436,2022-02-28,95844952827.0219,0.12967773400448218
17436,2022-03-31,88965546808.91086,0.153943925383762
17436,2022-04-29,87725600443.46838,0.15233924441090516
17436,2022-05-31,88533861155.6602,0.15734746783905088
17436,2022-06-30,79564817939.86214,0.16680668869893775
17436,2022-07-29,81300717193.02715,0.17410408357842924
17436,2022-08-31,80065258744.0668,0.17658194334571192
17436,2022-09-30,77796237223.53137,0.1803318038553365
17436,2022-10-31,83155970184.65247,0.18433116462322752
17436,2022-11-30,85984984525.89873,0.18504498437610303
17436,2022-12-30,84033146014.16273,0.1852027063665536
17436,2023-01-31,86890869779.36646,0.18404254023867234
17436,2023-02-28,83285825059.88597,0.1817576015286895
17436,2023-03-31,83180225789.47343,0.16383650974166233
17436,2023-04-28,81793320275.93431,0.16489683703689287
17436,2023-05-31,79556822209.6187,0.161675047987453
17436,2023-06-30,79607344008.36974,0.15414427861462554
17436,2023-07-31,82290904658.60011,0.14883722980637876
17436,2023-08-31,80523710834.08633,0.1437230755534812
17436,2023-09-29,77096425301.97644,0.14028173665112492
17436,2023-10-31,77618551220.42108,0.1362634708958492
17436,2023-11-30,76859907426.03822,0.13345325184205267
17436,2023-12-29,82299830198.91037,0.1329967267842499
17436,2024-01-31,81090454219.66324,0.1353083823535237
17436,2024-02-29,83424400153.67079,0.12730203244815333
17436,2024-03-29,88650117447.09387,0.1255285554997007
17436,2024-04-30,85280846272.05573,0.12637050687608684
17436,2024-05-31,84615917263.83632,0.12194783442968608
17436,2024-06-28,81737533281.9952,0.11860717989651291
17436,2024-07-31,79876624571.68517,0.11368524105793702
17436,2024-08-30,82331060525.86136,0.1140645706105369
17436,2024-09-30,83852810815.36247,0.1173402602592513
17436,2024-10-31,81255571316.3131,0.11536184798777298
17436,2024-11-29,79269709473.97029,0.1192237015867918
17436,2024-12-31,79305410383.9809,0.11416580570930691
17452,2010-01-29,42140744265.805504,0.10147535215165102
17452,2010-02-26,43114465495.055504,0.11434442327335777
17452,2010-03-31,44182000397.555504,0.1006998634627348
17452,2010-04-30,44039662410.555504,0.10997076269603721
17452,2010-05-31,42551884204.354836,0.1459585763168061
17452,2010-06-30,43964353815.55546,0.14335104211860566
17452,2010-07-30,43212764481.15536,0.1438584312156075
17452,2010-08-31,42801334112.75544,0.14062095069387884
17452,2010-09-30,43753779217.555504,0.13739880761714654
17452,2010-10-29,44790454161.555504,0.13715485539957403
17452,2010-11-30,44563681517.555504,0.13391206111511797
17452,2010-12-31,45791493404.35551,0.13131280829125763
17452,2011-01-31,43938632842.3976,0.13090418401510462
17452,2011-02-28,44871640291.9976,0.13009906427532986
17452,2011-03-31,45302508315.597595,0.13180803849826278
17452,2011-04-29,47479525697.99759,0.12912686384764596
17452,2011-05-31,48496019050.797585,0.1147075805886667
17452,2011-06-30,48820449550.797585,0.11315290497600579
17452,2011-07-29,47749828900.797585,0.10801033674917125
17452,2011-08-31,46299624565.797585,0.11824317619217622
17452,2011-09-30,45413929300.797585,0.12897686894723318
17452,2011-10-31,48074259400.797585,0.1298287058807809
17452,2011-11-30,47259938845.79759,0.13714769559446413
17452,2011-12-30,46630467151.407585,0.13819438758369346
17452,2012-01-31,46744502690.650795,0.14215962588490952
17452,2012-02-29,49053379120.585846,0.142257590890259
17452,2012-03-30,50029593911.54584,0.1425953492169652
17452,2012-04-30,50575503498.595825,0.1488831173455316
17452,2012-05-31,49813774323.645744,0.15230783260092362
17452,2012-06-29,47964683573.64145,0.15842469103089174
17452,2012-07-31,48263753903.632545,0.16307429978858112
17452,2012-08-31,48308775243.64426,0.1561973937388962
17452,2012-09-28,47253989563.645325,0.14976551112423012
17452,2012-10-31,45233946354.03647,0.15242196529074162
17452,2012-11-30,46053592006.84521,0.14683816540946532
17452,2012-12-31,46739665775.485794,0.14192817984629644
17452,2013-01-31,50202560270.54907,0.15048107394722593
17452,2013-02-28,52955597925.46183,0.15582199929259707
17452,2013-03-29,53647052505.47648,0.1552383579977838
17452,2013-04-30,56013222765.48878,0.153626500910772
17452,2013-05-31,55259670345.489586,0.14827082196754188
17452,2013-06-28,55844127945.48971,0.1483778612277785
17452,2013-07-31,56696946345.48988,0.14638158268453805
17452,2013-08-30,54766000665.48983,0.14357244676174138
17452,2013-09-30,54324281065.48987,0.1410095576213815
17452,2013-10-31,53680632505.489914,0.13529285678882982
17452,2013-11-29,52961260585.4899,0.13517568657625464
17452,2013-12-31,52229268105.48992,0.12330346288221682
17452,2014-01-31,49950018088.86327,0.12577423871587573
17452,2014-02-28,51322503988.86328,0.11782195782429951
17452,2014-03-31,51417158188.86328,0.12025796515870668
17452,2014-04-30,52571939428.86328,0.11411575582757923
17452,2014-05-30,53499550588.86328,0.11445066113144406
17452,2014-06-30,53945769028.86328,0.10537033303419076
17452,2014-07-31,53849200228.86328,0.1042037751470556
17452,2014-08-29,53237597828.86328,0.10372978077214746
17452,2014-09-30,53147466948.86328,0.10458410745005968
17452,2014-10-31,53932893188.86328,0.10296600004465548
17452,2014-11-28,55561686948.86328,0.10506306515223757
17452,2014-12-31,54080965348.86328,0.10860136062686226
17452,2015-01-30,57416180795.267815,0.11332534703148418
17452,2015-02-27,59193046715.26781,0.11414843517875384
17452,2015-03-31,59379746395.26781,0.11114168094694876
17452,2015-04-30,60596513275.26781,0.1139783022114136
17452,2015-05-29,59321805115.26781,0.11661072475214002
17452,2015-06-30,57046111443.267815,0.12053225814993092
17452,2015-07-31,59469430883.267815,0.12069079195858651
17452,2015-08-31,55343238323.267815,0.1316291696850269
17452,2015-09-30,56017838059.267815,0.14017557084318888
17452,2015-10-30,60595946947.267815,0.14472237305090754
17452,2015-11-30,62508404451.26781,0.14620756309451705
17452,2015-12-31,59855852091.2678,0.15055219569736347
17452,2016-01-29,70811674600.7377,0.21441616213400194
17452,2016-02-29,71322536354.64879,0.21608257272188763
17452,2016-03-31,70196003725.53265,0.21631683238876867
17452,2016-04-29,69318352858.19467,0.2163114473577671
17452,2016-05-31,70628687986.13544,0.21392414842651525
17452,2016-06-30,70845133902.14375,0.2141852387527916
17452,2016-07-29,74432889634.30743,0.2132041408825761
17452,2016-08-31,73927858189.81706,0.20635681147196142
17452,2016-09-30,72576721028.46545,0.20203615284135518
17452,2016-10-31,70628719866.31973,0.19860881905229105
17452,2016-11-30,68188792830.23935,0.19756832668074248
17452,2016-12-30,68739751100.49896,0.19268256936006473
17452,2017-01-31,66280983611.12419,0.10902934205632613
17452,2017-02-28,69278410051.1242,0.10653936005775848
17452,2017-03-31,70065480451.1242,0.10292027584370195
17452,2017-04-28,70340955091.1242,0.1008536685731647
17452,2017-05-31,71587149891.1242,0.10107674299295161
17452,2017-06-30,72385257955.1242,0.09714929831180791
17452,2017-07-31,70560925667.1242,0.09646812803292668
17452,2017-08-31,72613299491.1242,0.09883976818078014
17452,2017-09-29,72760855779.1242,0.093908914247285
17452,2017-10-31,75289433987.1242,0.0937885287388985
17452,2017-11-30,75812588099.1242,0.08900915314169826
17452,2017-12-29,75161999011.1242,0.08828669381650862
17452,2018-01-31,72938501901.51877,0.09511660312476515
17452,2018-02-28,70450166317.51878,0.09996303868929943
17452,2018-03-30,70436752109.51878,0.10414489605051513
17452,2018-04-30,71348918253.51878,0.104321838561307
17452,2018-05-31,71089899936.07878,0.10191453643609738
17452,2018-06-29,69420377941.51878,0.10063068995917064
17452,2018-07-31,72393517509.51877,0.10172070101031194
17452,2018-08-31,72811401181.51877,0.09817644226010178
17452,2018-09-28,72044139357.51878,0.10057857744618563
17452,2018-10-31,66824460061.25877,0.11267388642756
17452,2018-11-30,69075143807.69879,0.11481991754147204
17452,2018-12-31,66132439484.048775,0.11442418849389395
17452,2019-01-31,67687715105.72798,0.11238438915935658
17452,2019-02-28,69518012520.21799,0.10572197538589108
17452,2019-03-29,71044338279.29797,0.1031789147034245
17452,2019-04-30,73236814687.46799,0.10174974628141968
17452,2019-05-31,75604859255.228,0.10744132440717984
17452,2019-06-28,77731687415.22798,0.10689957885136875
17452,2019-07-31,80409519087.228,0.10505018363386809
17452,2019-08-30,82508988009.52798,0.10852697172524746
17452,2019-09-30,82071487756.14798,0.1081608116953262
17452,2019-10-31,77639147349.38797,0.11277602124648763
17452,2019-11-29,77886150839.54797,0.11055713463825481
17452,2019-12-31,77323531778.62799,0.10928595647150163
17452,2020-01-31,74861799056.3299,0.1119032325723226
17452,2020-02-28,68906270460.24991,0.12014309936720127
17452,2020-03-31,65420776765.38971,0.15523530421086604
17452,2020-04-30,68590654888.75541,0.16532518748956496
17452,2020-05-29,67424249517.661285,0.16597309261254933
17452,2020-06-30,67424249514.38469,0.1709864608152437
17452,2020-07-31,64008690218.14645,0.17559847979112278
17452,2020-08-31,63019943576.28973,0.17412286712930625
17452,2020-09-30,63102339125.18361,0.17455911606482233
17452,2020-10-30,57732895176.49501,0.16904396998882315
17452,2020-11-30,62168522742.16277,0.17705389483148268
17452,2020-12-31,62099859724.113754,0.17831182538342052
17452,2021-01-29,64414391205.760666,0.18112876670314804
17452,2021-02-26,65444335986.92517,0.17999904469355776
17452,2021-03-31,66845060809.63998,0.15025897963968357
17452,2021-04-30,66934322658.07445,0.14249737368638649
17452,2021-05-31,66766641210.09904,0.13988785140952514
17452,2021-06-30,67502416010.12118,0.1334164002801462
17452,2021-07-30,69352167610.12227,0.132914008465362
17452,2021-08-31,69221516010.1223,0.1324397833693478
17452,2021-09-30,67284880185.57207,0.13026979527384136
17452,2021-10-29,65428137465.2723,0.12480561128495311
17452,2021-11-30,62429841813.23236,0.11768662799057542
17452,2021-12-31,64217816284.63252,0.11316639591644669
17452,2022-01-31,63952557282.45,0.11315939241005259
17452,2022-02-28,63306135742.78998,0.11745533818170764
17452,2022-03-31,60362854689.839485,0.12984184071050425
17452,2022-04-29,65596118431.1581,0.1341958475017854
17452,2022-05-31,62943955113.188324,0.13326788662759964
17452,2022-06-30,61950547341.06362,0.1383563712802033
17452,2022-07-29,62322230521.17512,0.133992620014234
17452,2022-08-31,61443706641.15162,0.13385519246530825
17452,2022-09-30,58783548122.02988,0.13381298657243368
17452,2022-10-31,59979781261.879944,0.13460846873680934
17452,2022-11-30,59804063399.675705,0.13144560677361639
17452,2022-12-30,59229601157.40796,0.1317867315485897
17452,2023-01-31,60886954812.87191,0.13018201228306456
17452,2023-02-28,62867159953.765724,0.12382936646142888
17452,2023-03-31,65617820337.00818,0.1082987142349029
17452,2023-04-28,67429065994.76818,0.10145882635958663
17452,2023-05-31,64373971254.08818,0.09968504693684982
17452,2023-06-30,64935731860.00818,0.0925619736986463
17452,2023-07-31,64522290251.928185,0.08984394098019977
17452,2023-08-31,63370075934.32818,0.08928244330126377
17452,2023-09-29,62305972123.36818,0.08821913442117443
17452,2023-10-31,64942509591.28818,0.08854016619822097
17452,2023-11-30,66853829812.24818,0.08721586694763783
17452,2023-12-29,66657275605.12818,0.08398450164723659
17452,2024-01-31,67945545872.17059,0.08270654583303741
17452,2024-02-29,66102002964.0106,0.07959285598002981
17452,2024-03-29,66691665585.37059,0.07765832095882183
17452,2024-04-30,65858004637.93059,0.07770185115356047
17452,2024-05-31,66169780276.81059,0.0765415346775795
17452,2024-06-28,64787123095.69059,0.07741682457315395
17452,2024-07-31,66874664329.93059,0.0779630334756436
17452,2024-08-30,68663985387.85059,0.07957180970420438
17452,2024-09-30,70385529132.9706,0.07794124615848766
17452,2024-10-31,70629527459.0506,0.07559958979330594
17452,2024-11-29,69924643405.93059,0.07750337287847621
17452,2024-12-31,70236419044.8106,0.0767363705625319
17828,2010-01-29,128572202414.06787,0.09184369954881101
17828,2010-02-26,125637314869.47455,0.09119125515130033
17828,2010-03-31,130091038944.59204,0.08137074579856386
17828,2010-04-30,134293340808.63344,0.08729433701690115
17828,2010-05-31,136611892487.68819,0.1000097158663803
17828,2010-06-30,137588146034.56552,0.10291500736178454
17828,2010-07-30,137019312254.71463,0.10374897512489281
17828,2010-08-31,133818941226.99174,0.101187333002414
17828,2010-09-30,142427812223.22714,0.1002891017980639
17828,2010-10-29,143457623030.98166,0.1002399680521213
17828,2010-11-30,146048061728.75644,0.10193140918778441
17828,2010-12-31,147163487345.06683,0.10207007964460461
17828,2011-01-31,158512796665.57468,0.11911675108588349
17828,2011-02-28,155987039021.26514,0.11947976230146175
17828,2011-03-31,154707692843.9388,0.12263118828165306
17828,2011-04-29,157201824952.30923,0.12205947088561642
17828,2011-05-31,153914255563.9524,0.11727464545707114
17828,2011-06-30,156893247840.1731,0.11317212014222011
17828,2011-07-29,155571824942.9941,0.11185953375182833
17828,2011-08-31,141718637345.7215,0.11873220071286066
17828,2011-09-30,137405161664.64684,0.12607704137421435
17828,2011-10-31,141011678962.32117,0.12942833456603572
17828,2011-11-30,137374590552.99812,0.12920775181429572
17828,2011-12-30,137706689014.79105,0.12957448850490746
