gvkey,month_year,asset_value,liabilities_total,risk_free_rate,log_asset_debt_ratio,merton_pd_garch,d2_garch,volatility_garch,merton_pd_regime,d2_regime,volatility_regime,merton_pd_msgarch,d2_msgarch,volatility_msgarch
132740,2021-05,55431954639.47643,11933.0,-0.004806,15.351359112592156,0.0,60.247468185878425,0.2541890561642699,0.0,60.95351588831912,0.25125684529010883,0.0,55.55544806101455,0.2755551136129827
132740,2021-06,56157136571.99056,11933.0,-0.0048389999999999996,15.364356658028452,0.0,62.978606468632776,0.2434142840050745,0.0,60.851195285044156,0.25188976746883923,0.0,69.7467533431584,0.2198718236126092
132740,2021-07,53957474860.518456,11933.0,-0.004907,15.32439912031499,0.0,65.4561328272298,0.2336251943718676,0.0,59.56552618184783,0.2566343739280647,0.0,65.02116923564945,0.2351824323038885
132740,2021-08,59090644347.76514,11933.0,-0.0049819999999999994,15.415275496389441,0.0,66.27198602031538,0.2321245148211383,0.0,58.863528755977995,0.2612173711609122,0.0,67.90182482460352,0.2265716155294426
132740,2021-09,58384739391.703,11933.0,-0.004923,15.403257430477156,0.0,64.10324686861722,0.2397630699910121,0.0,58.14799395838566,0.2642125591343705,0.0,56.08980269061772,0.273861444473614
132740,2021-10,64742716730.29759,11933.0,-0.004768,15.506624097899957,0.0,66.7144295087122,0.2319581225015477,0.0,57.21710143776271,0.27029204233018844,0.0,65.84151214176488,0.2350225230461374
132740,2021-11,64136686447.28159,11933.0,-0.00487,15.49721941825504,0.0,63.1950357339223,0.2446776973994598,0.0,56.64304976175011,0.2728512251323631,0.0,58.66303180975627,0.2634987172396841
132740,2021-12,65222399814.20341,11933.0,-0.00502,15.514005851940276,0.0,65.67189756155392,0.235735539924639,0.0,55.56536390197326,0.27841495711357367,0.0,64.5749037468435,0.2397255093513027
132740,2022-01,59475832167.00823,11968.0,-0.004767,15.418844184702367,0.0,67.69420068614528,0.2273199159843283,0.0,53.13402362859612,0.28931042435882587,0.0,67.36059913173601,0.2284419160243794
132740,2022-02,52158741396.57926,11968.0,-0.003353,15.287565924392617,0.0,61.84437421145766,0.24664806596659,0.0,52.26367693754743,0.2916306239264382,0.0,47.682492294404476,0.3194711785069989
132740,2022-03,52460412159.580215,11968.0,-0.002374,15.293332967784703,0.0,54.21288088641132,0.2813240526442753,0.0,52.42766102315746,0.29085145865174866,0.0,57.00822216192943,0.2675957021523645
132740,2022-04,47813967074.90504,11968.0,0.000131,15.200591931767748,0.0,57.121620073600326,0.2654945576152358,0.0,52.01771631038213,0.2914058004976374,0.0,53.650603449190655,0.2825838877899372
132740,2022-05,49727106233.47797,11968.0,0.002866,15.23982431821169,0.0,55.16573168091857,0.2756187042183903,0.0,52.222189580979474,0.29107031848005777,0.0,63.88320556953461,0.2381585338267688
132740,2022-06,42020149591.7883,11968.0,0.008522,15.071423392156671,0.0,57.364573871961774,0.2622794717361862,0.0,51.49882112181709,0.29199338926419094,0.0,54.49896168416452,0.2760026283418442
132740,2022-07,46522126842.15392,11968.0,0.009915,15.173202182214451,0.0,48.05435870457752,0.3149251941182945,0.0,51.93642798994091,0.2915222543367846,0.0,57.21628673115308,0.2647510262322063
